,진짜,옷,깡,나,감스트,이,깡형,형,것,사람,여기,다이어트,코트,촬영,인직,릴카,패션,인직이,들,스타일,저,내,얼굴,조합,마지막,데,생각,때,코디,구독자,유니폼,평소,감스트님,릴카님,차이,다음,날개,크록스,센스,우리,입은거,오늘,듯,한번,채널,니트,부터,누구,완성,남자,조던,상상,콜라보라,두명,구독,인직이형,진심,팬이,두분다,친절,촬영내,개,적,아쉬웠던건,사이즈,준비한거,기회,다양,이쁜핏,재밌게봐주세용,감사합니다옷,또록스,대단,사랑,근데,스타일리스트,유무,확,달라지네깡님,썸네일;;,눈,의심했다5:50,주요하긴하네남침룩,남친룩,깡아니,옷이쁘네,신기해,송지,존예다,의외,찰떡이네,뜬금포,한문철씨,좋네요뭐야,스트,보다니4:00,행보관,룩,ptsd온다아,스타일링,보러왔는데,오랬만,존,예쁘다,스트형,여기나오누,간만,댓글단다마지막,착장,정도,어울리네요형,나와진짜,스타,중요한듯릴카누나,이쁩니다,내눈,의심,대박깡스트,실화,레전드조합이네,개좋다이런거코트,어룰리네,찰떡지금,3개월,15kg,중이니까3개월,뒤,깡형감스트님,피부,색깔,어울리심이제야,사람되겠네아닄당연히,감튜븐줄알고,표정,월클이네,옷잘입으,미쳤다그냥김인직이남자조금,달라보인다진짜,조금만,잘어울리네요,순간,오,소리,나왔어요뭐야,이정도,짱이야깡형,월클이네앞으로,우주,대스타,형진지하,와이드슬랙스,개잘어울린다2:50,인민룩,완전,초반때,봤는데이제,뭐,성공했다인직,반갑고형,여기서나와상상,정체,레전드인데역시,없군캬,썸네일보자마,현웃,개터지네사람,바뀌네깡스트마지막,블랙코트,잘어울린다무슨조합이야코트,개멋있네3:51,아싸같아요인직이,개웃기네,이야진짜,확달라진다는걸,이영상,팬,증거,팔콘펀치,직,인직마지막,잘어울리는데아,2벌,사진,사기급,잘나옴썸네,깡스트,무엇,0송지오옴므,이쁘네왜,어울리냐패션,감스트깡형,레전드구나,무슨일,젤,투탑형들,유튜버,못했다,김인직,대박오,받는듯요즘,좋겠다다이어트,성공,와뭐냐,갑분감,제,감스트랑,유일,패션크리에이터,좋다기다릴카우,사람됬네,잘입어야대,둘,콜라보를인직이,놀랐다뭘,같네썸네,깡형꺼,여러번,의심했다인직이형,깡형코인타네중간,끌린다깡인직존버🥰아니,감스트릴카,섭외,아무것,전설이다릴카,못참지,감스트만있는줄알앗는데,이런컨텐츠,넘좋아요역시,패완얼깡형,비디오,저장,나중,안볼수,없었다3:56,정답,선배제가좋아하,교류잘,진지,피식하네,대박이다5:00,누나,8,고백,재도전,꿀가능이야옷,예쁘네잘,감스트님이랑,대박역시,꾸며야해깡형,고미워요,조합백수,남친,옷사주러온,부,여친,같으시다릴카님,머리색깔,왕오,스트형이라,와스타일,중요성인직깡형,영상,안봤는데,대형유튜버,초대해서,이런거,컨텐츠,좋은거같아,윈윈하,재미,있고3:21,어울리는데스타일링,대박완전,날개다놀랐습니다,멋져요지금,번,같아요스트,녹뱀이랑,녹색해골자켓,까뷔스트,샷,미쳤네;;,왼쪽,분위기,무쳤누;;감스트,꾸미니깐,댓글반응,차,오지,개레전드방송애초,다리,살,안찌,체형이기도,비율자체,너무좋다인직,자세잡는거,개웃기넹초기구독자로써,보기좋타이걸,깡스타일님꾸안꾸:,안꾸민듯감스트,꾸안꾸:,안꾸민듯내,어딧어역시,모,소화,☆_☆세분,전부내,분이넼2:52,이때까지만해,스님룩,싶었다,대기업,가는거야,하는구나인직이형,깜놀했네,와이드,은근,잘어울리네뭐야,패션테러,할거잖아이야,다들,콜라보,하네진짜,희망,시작,중요하군요아,레알,레알5:00,예쁘네생각,핏,더웃기네와근데,잘입으,달라지긴,하는구나인직,성공해,받는데와씨,좋아하는사람들인데감릴깡이라,귀하군요이젠,금손,깡손,부르자텐션,깡입니다할때,젤맘에들었습니다,감사합니다스타일리스트,자기,소개,마다,미소,정보,영향력,지적보,따뜻한,조언을(다른,유튜브,크리에이터,차이점,강요보,추천,일방적,통보보,자연,소통,모습들,인간,강대헌분,분,판단,들었습니다채널,수,10,단위,이대,성장히시,바랍니다사람,바꿔버리네화보,는데인디,기여워너무,예상치못한,어색,4,58,잘어울리는데감스트하,유명해,지셨구나아,이번,성공하자사람,달라진다오이잉,초록색옷,중,가장나은데,스트형맨날,해골,녹색옷,근데화보,화보하던게,누구랑하는지몰랏는데2:51,달마야,놀자에나오,조폭,부하1,같어아니뭐,조합인가장난,축구,버리자,골반,개지린다5:37,뿌직마지막,잘어울리는듯,날씬,예쁘긴,예쁘다스타일리스트으,깡인직,포그바,맨유,감스트라,놀랍네요머선,일,머선,최애,합쳤다멋있인직
0,23,11,10,8,8,8,7,7,7,6,6,6,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
